city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Lodz, Poland",2023-10-02,Apartment in Lodz,DarkHouse Versace Gold,153,173,Oct 8 - 13,763,1 bed,4.4,5
"Lodz, Poland",2023-10-02,Apartment in Lodz,Modern Studio | Balcony | at Manufaktura Lodz,242,242,Oct 2 - 7,"1,208",1 sofa bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Place to stay in Lodz,RoyalAparts Piotrkowska 33 No.2,114,114,Oct 9 - 14,570,1 sofa bed,4.4,30
"Lodz, Poland",2023-10-02,Loft in Lodz,Apartment in  19th century townhouse,248,275,Oct 10 - 15,"1,238",1 double bed,4.95,56
"Lodz, Poland",2023-10-02,Apartment in Lodz,City Mood Apartments / Ilumino / Apartment B,303,303,Oct 8 - 13,"1,515",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Comfortable apartment 2 min. from Piotrkowska,264,264,Oct 19 - 24,"1,320",2 beds,4.68,57
"Lodz, Poland",2023-10-02,Apartment in Lodz,DeLux12 - apartament Centrum * * *,189,189,Oct 8 - 13,945,2 beds,4.54,13
"Lodz, Poland",2023-10-02,Apartment in Lodz,Bright apartment next to Fabryczna - Lodz FV,183,229,Oct 8 - 13,914,2 beds,4.44,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,"Apartament ""G312"" Lodz Jana Matejki 11",269,269,Oct 30 - Nov 4,"1,344",3 beds,5.0,21
"Lodz, Poland",2023-10-02,Apartment in Lodz,Kniaziewicza Appartment,216,216,Oct 3 - 8,"1,080",1 double bed,4.64,25
"Lodz, Poland",2023-10-02,Apartment in Lodz,Sunny green apartment,470,470,Oct 3 - 8,"2,347",4 single beds,5.0,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,Manufaktura Business Apartments by Rentujemy,332,397,Oct 5 - 10,"1,658",1 bed,4.75,4
"Lodz, Poland",2023-10-02,Apartment in Lodz,Bright apartment on 6 Sierpnia 37,204,255,Oct 5 - 10,"1,019",2 beds,4.75,4
"Lodz, Poland",2023-10-02,Apartment in Lodz,Piotrkowska Welcome Apartments - Apartment IV,252,315,Oct 8 - 13,"1,257",1 double bed,4.64,28
"Lodz, Poland",2023-10-02,Loft in Lodz,Home Factory Loft VI,272,272,Oct 15 - 20,"1,360",2 beds,4.83,23
"Lodz, Poland",2023-10-02,Place to stay in Lodz,"RoyalAparts Piotrkowska 116 No.3 ""Dubai""",131,131,Oct 22 - 27,655,1 sofa bed,4.74,23
"Lodz, Poland",2023-10-02,Guest suite in Lodz,DeLux1 - Close to Downtown,151,151,Oct 22 - 27,751,1 double bed,4.8,108
"Lodz, Poland",2023-10-02,Apartment in Lodz,New and cozy apartment in Lodz,188,188,Dec 28 - Jan 2,939,3 beds,4.92,12
"Lodz, Poland",2023-10-02,Apartment in Lodz,Rent-Apart City Center Narutowicza Studio,204,204,Oct 9 - 14,"1,017",1 bed,4.8,20
"Lodz, Poland",2023-10-02,Apartment in Lodz,Kamienica Sienkiewicza - Loft Lodzka Filmowka,234,234,Oct 8 - 13,"1,167",1 double bed,4.86,28
"Lodz, Poland",2023-10-02,Apartment in Lodz,Exclusive Studio Piotrkowska | For 2 persons,302,302,Oct 2 - 7,"1,508",1 double bed,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Cozy apartment newly renovated in Lodz,185,205,Oct 12 - 19,"1,294",2 single beds,4.9,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,Golden Sands,354,354,Oct 8 - 13,"1,767",2 double beds,5.0,8
"Lodz, Poland",2023-10-02,Apartment in Lodz,DeLux2 studio w centrum,165,165,Oct 6 - 11,822,1 double bed,3.43,7
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment with a balcony by Nate Berkus FV,261,326,Oct 2 - 7,"1,303",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Book Apart Fabryczna Studio Standard,174,174,Oct 8 - 13,868,1 bed,4.78,36
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment for travelers on Piotrkowska FV,255,319,Oct 19 - 24,"1,273",2 beds,4.43,7
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament Piotrkowska 44 unikalny design,312,359,Oct 6 - 11,"1,560",1 bed,5.0,15
"Lodz, Poland",2023-10-02,Apartment in Lodz,Stylish apartment with fireplace and balcony,247,247,Oct 2 - 7,"1,232",2 beds,4.3,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,Designerski apartament Piotrkowska parking klima,340,372,Oct 6 - 11,"1,695",2 beds,5.0,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,M5 Apartments,398,398,Feb 12 - 17,"1,989",2 beds,5.0,10
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Atmospheric apartment next to Factory Station,235,235,Dec 1 - 6,"1,174",2 beds,5.0,4
"Lodz, Poland",2023-10-02,Apartment in Lodz,Drukarnia Apartments nr.24,171,194,Oct 8 - 13,851,1 sofa bed,4.25,4
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Wolczanska Apartament,367,367,Oct 2 - 7,"1,831",1 bed,4.9,20
"Lodz, Poland",2023-10-02,Apartment in Lodz,An apartment at the Film School,310,341,Oct 2 - 7,"1,548",1 bed,4.88,8
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament 94,235,235,Oct 3 - 8,"1,174",2 beds,4.33,6
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Cozy Apartment in the heart of the city,147,147,Dec 21 - 26,735,2 beds,4.89,421
"Lodz, Poland",2023-10-02,Apartment in Lodz,Modern apartment on Narutowicza 23 FV,163,203,Oct 15 - 20,812,2 beds,4.36,11
"Lodz, Poland",2023-10-02,Guest suite in Lodz,BoatCityAparts Poznanska20 apart 5,171,171,Oct 8 - 13,855,1 bed,4.92,13
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Piotrkowska 44 Aurelio,280,280,Oct 8 - 13,"1,397",2 beds,5.0,3
"Lodz, Poland",2023-10-02,Room in Lodz,Grateful Lodgings,94,94,Nov 1 - 6,469,2 beds,5.0,8
"Lodz, Poland",2023-10-02,Aparthotel in Srodmiescie,Cozy room with 2 beds in the city center,153,153,Oct 8 - 13,763,2 single beds,4.47,31
"Lodz, Poland",2023-10-02,Apartment in Lodz,Milionowa Business Apartments by Rentujemy,343,424,Oct 8 - 13,"1,713",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Wolczan Apartment,367,367,Oct 3 - 8,"1,831",1 bed,4.94,16
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Royal SuperiorApartment,288,288,Nov 5 - 10,"1,437",3 beds,4.64,135
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Atmospheric studio for two Good Time Aparthotel,251,251,Oct 2 - 7,"1,255",2 single beds,4.75,61
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Hola Apartamenty Narutowicza,200,200,Oct 8 - 13,998,1 bed,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,"""Winter's Tale"" apartment: Sierpnia",177,221,Oct 7 - 12,881,2 beds,4.0,6
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament LookAp Gdanska Street orientarium zoo,179,179,Oct 8 - 13,895,1 double bed,4.75,4
"Lodz, Poland",2023-10-02,Hotel in Lodz,Silver Apartment - Apartament nr 4 - 28 m2,325,325,Oct 3 - 8,"1,622",2 beds,5.0,4
"Lodz, Poland",2023-10-02,Home in Lodz,House 15 minutes from A2 and close to Manufaktura Lodz,247,247,Nov 15 - 20,"1,232",6 beds,4.93,84
"Lodz, Poland",2023-10-02,Apartment in Lodz,Double floor stylish designed apartment (A/C),218,218,Oct 8 - 13,"1,086",3 beds,4.95,87
"Lodz, Poland",2023-10-02,Apartment in Lodz,Krolewski Apartament,"1,571","1,771",Oct 7 - 12,"7,853",2 beds,4.8,25
"Lodz, Poland",2023-10-02,Aparthotel in Lodz,Atmospheric room in the city center,169,169,Oct 6 - 11,845,1 double bed,4.46,35
"Lodz, Poland",2023-10-02,Apartment in Lodz,Piotrkowska.eu Apartament Romantica No.1,253,253,Nov 6 - 11,"1,261",1 bed,4.83,66
"Lodz, Poland",2023-10-02,Apartment in Lodz,A cozy flat near Piotrkowska Street,188,188,Oct 8 - 13,939,4 single beds,4.73,74
"Lodz, Poland",2023-10-02,Apartment in Lodz,Brightly illuminated studio close to Manufaktura,151,151,Oct 31 - Nov 5,752,1 bed,New,New
"Lodz, Poland",2023-10-02,Condo in Lodz,Enchanting apartment in the heart of LODZ,115,115,Nov 21 - 26,574,1 bed,4.84,63
"Lodz, Poland",2023-10-02,Apartment in Lodz,Targova,245,245,Oct 3 - 8,"1,222",1 bed,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment Rubinstein,469,469,Oct 15 - 20,"2,341",1 double bed,5.0,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,2-room apartment near Lodz Fabryczna Station,300,331,Oct 2 - 7,"1,496",2 beds,4.77,35
"Lodz, Poland",2023-10-02,Apartment in Lodz,An inspiring place overlooking the city!,286,286,Oct 8 - 13,"1,426",2 beds,5.0,7
"Lodz, Poland",2023-10-02,Apartment in Lodz,East Center Studio,269,269,Oct 3 - 8,"1,344",1 sofa bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,DeLux7 - Center Apartment ***,171,171,Oct 8 - 13,851,1 double bed,4.72,110
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment LookAp Fuzja II,223,223,Nov 10 - 15,"1,111",2 beds,4.89,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,"Komfortowy apartament, Manufaktura Orientarium ZOO",237,278,Oct 16 - 21,"1,185",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Stylowy apartament przy Wroblewskiego 21M FV,293,367,Oct 6 - 11,"1,465",2 beds,4.8,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,Kvartira na Wroblewskiego 21,252,314,Oct 3 - 8,"1,256",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Quiet apartment in the center:Sierpnia,182,227,Oct 5 - 10,906,2 beds,4.13,8
"Lodz, Poland",2023-10-02,Apartment in Lodz,DeLux11 - apartament *** / parking,236,236,Oct 5 - 10,"1,180",1 double bed,4.57,23
"Lodz, Poland",2023-10-02,Apartment in Lodz,Luxury apartment Wroblewskiego FV,282,352,Oct 3 - 8,"1,406",2 beds,4.67,3
"Lodz, Poland",2023-10-02,Apartment in Lodz,Krzywa Kamienica - Superior Studio 2,288,288,Oct 5 - 10,"1,440",1 double bed,4.81,21
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament Ciesielska,212,212,Oct 4 - 9,"1,056",2 beds,4.92,13
"Lodz, Poland",2023-10-02,Apartment in Lodz,Time for You Apartments 1,282,282,Oct 8 - 13,"1,408",2 beds,4.74,47
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment - charming studio in the heart of Lodz,130,130,Apr 1 - 6,646,2 beds,4.82,91
"Lodz, Poland",2023-10-02,Apartment in Lodz,72m2 Manufaktura Prestige Suite with Parking,382,382,Oct 4 - 9,"1,908",3 beds,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Spacious 2-bedroom apartment Piotrkowska 28,389,389,Oct 8 - 13,"1,945",3 beds,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Vip Center manual,362,362,Oct 8 - 13,"1,807",2 beds,4.79,14
"Lodz, Poland",2023-10-02,Aparthotel in Lodz,Apartment Trio,200,200,Oct 8 - 13,998,3 single beds,4.43,38
"Lodz, Poland",2023-10-02,Room in Lodz,Room | Center of Lodz,126,126,Oct 3 - 8,630,3 single beds,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Cozy studio,247,247,Oct 15 - 20,"1,232",2 beds,4.95,44
"Lodz, Poland",2023-10-02,Hotel in Lodz,"Silver Apartment - Apartament nr 1 - 23,5 m2",309,309,Oct 3 - 8,"1,541",2 beds,5.0,10
"Lodz, Poland",2023-10-02,Apartment in Lodz,LookAp Manu Park I Apartment,223,223,Oct 18 - 23,"1,111",2 beds,4.8,5
"Lodz, Poland",2023-10-02,Apartment in Lodz,Cosy&Bright TeofilowDistrict,243,299,Oct 4 - 9,"1,215",1 double bed,New,New
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Tafla Apartment - Piotrkowska 37,352,352,Oct 8 - 13,"1,760",2 beds,New,New
"Lodz, Poland",2023-10-02,Loft in Lodz,Apartament LookAp Loft Glamour Scheiblera centrum,243,243,Oct 6 - 11,"1,215",1 bed,3.67,3
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament Tuwima,308,308,Oct 7 - 12,"1,537",2 beds,5.0,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,Drukarnia Apartments nr.22,175,194,Oct 8 - 13,874,1 sofa bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Apartament LookAp Ilumino III manufaktura centrum,254,254,Oct 18 - 23,"1,269",2 beds,4.79,24
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament Orient Desert Lodz,499,499,Oct 2 - 7,"2,495",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,The Highest Penthouse in Lodz on B&B-FreeParking,611,611,Oct 7 - 12,"3,055",3 beds,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Piotrkowska 44 Sofety,237,237,Oct 5 - 10,"1,182",1 bed,5.0,3
"Lodz, Poland",2023-10-02,Apartment in Lodz,Sloneczny Apartment,282,282,Oct 8 - 13,"1,408",1 double bed,5.0,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,Unique apartment with garage by Manufaktura,367,367,Oct 22 - 27,"1,831",2 beds,New,New
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament LookAp Primo II centrum planetarium EC1,243,243,Oct 5 - 10,"1,215",2 beds,5.0,8
"Lodz, Poland",2023-10-02,Apartment in Lodz,City Center - Andrzeja Struga 46,139,139,Oct 8 - 13,692,1 sofa bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Guest suite in Lodz,BoatCityAparts Poznanska 20 apart 4,171,171,Oct 8 - 13,855,1 bed,4.58,12
"Lodz, Poland",2023-10-02,Apartment in Lodz,Cozy studio -  Andrzeja Struga 46,139,139,Oct 8 - 13,692,2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-02,Apartment in Lodz,Studio Kosciuszki,167,167,Oct 8 - 13,833,1 sofa bed,4.73,15
"Lodz, Poland",2023-10-02,Apartment in Lodz,Sienkiewic Townhouse - Little Boat 1,225,225,Oct 15 - 20,"1,123",1 double bed,4.89,9
"Lodz, Poland",2023-10-02,Apartment in Lodz,GOLDA apartments 10,189,189,Oct 8 - 13,941,2 beds,4.65,46
"Lodz, Poland",2023-10-02,Apartment in Lodz,Huge Art Gallery Apartment + free parking included,237,237,Oct 22 - 27,"1,185",5 beds,4.93,306
"Lodz, Poland",2023-10-02,Apartment in Srodmiescie,Piotrkowska.eu Apartament Romantica No.3,248,248,Oct 2 - 7,"1,238",1 bed,4.95,21
"Lodz, Poland",2023-10-02,Apartment in Lodz,Stylish and spacious studio FV,284,355,Oct 3 - 8,"1,417",2 beds,3.75,4
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartament Kopcinskiego+parking,223,223,Oct 30 - Nov 4,"1,115",2 beds,4.91,55
"Lodz, Poland",2023-10-02,Apartment in Lodz,Apartment with balcony 2 min. from Piotrkowska,297,297,Oct 3 - 8,"1,485",2 beds,4.77,70
"Lodz, Poland",2023-10-02,Apartment in Lodz,Rent-Apart 2-bedroom apartment,291,291,Oct 15 - 20,"1,452",5 beds,4.88,24
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Central Two Level Studio Aircon,252,306,Oct 6 - 11,"1,258",1 bed,New,New
"Krakow, Poland",2023-10-02,Room in Krakow,Single room near Wawel Castle,118,118,Nov 7 - 12,587,1 bed,5.0,4
"Krakow, Poland",2023-10-02,Apartment in Zakrzowek,Glass Wawel Apartment in Krakow,188,188,Oct 8 - 13,939,1 double bed,4.95,626
"Krakow, Poland",2023-10-02,Room in Stare Miasto,Air Conditioned! Original room in CENTER of Cracow,118,146,Oct 9 - 14,588,1 double bed,4.94,77
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Studio with a secret balcony,207,207,Dec 13 - 18,"1,035",1 bed,4.76,239
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,"Posh Apartment in the City Centre, fresh air (F)",205,205,Oct 3 - 8,"1,025",1 queen bed,4.85,27
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,"Charming studio 9 minutes  Main Square, Wawel",181,181,Oct 15 - 20,905,1 bed,4.81,16
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Bedrouse krowoderska 19a,180,180,Oct 8 - 13,896,1 bed,New,New
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,"EUR@ Unique apartment, market, station, center 5 min",189,189,Oct 15 - 20,945,1 double bed,4.68,486
"Krakow, Poland",2023-10-02,Place to stay in Stare Miasto,Cozy room next to the train station and Market - # 1,138,138,Nov 19 - 24,689,1 sofa bed,4.42,544
"Krakow, Poland",2023-10-02,Loft in Stare Miasto,Krakow Penthouse,470,470,Nov 12 - 17,"2,347",1 king bed,4.99,93
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto, Mid-Century Luxury Artisan Suite * Old Town,235,235,Nov 19 - 24,"1,175",2 beds,4.78,227
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Old Town Apartment -Bosacka Str.,206,288,Oct 14 - 19,"1,030",2 beds,4.71,35
"Krakow, Poland",2023-10-02,Room in Krakow,Mido's Home (Privat Bathroom),101,101,Oct 8 - 13,505,2 beds,5.0,20
"Krakow, Poland",2023-10-02,Room in Kazimierz,Downtown capsule room,120,120,Oct 8 - 13,597,2 beds,New,New
"Krakow, Poland",2023-10-02,Room in Stare Miasto,Nice room in BEST localization in Cracow,130,147,Oct 14 - 19,647,2 beds,4.96,190
"Krakow, Poland",2023-10-02,Apartment in Podgorze,"Apartament nad Wisla,  bezplatny parking",246,345,Oct 8 - 13,"1,228",1 double bed,4.86,386
"Krakow, Poland",2023-10-02,Guest suite in Krowodrza,Apartment Argo 1,117,117,Nov 1 - 6,581,1 double bed,4.77,163
"Krakow, Poland",2023-10-02,Apartment in Krakow,Klina apartment,209,209,Oct 30 - Nov 4,"1,045",2 beds,New,New
"Krakow, Poland",2023-10-02,Apartment in Podgorze,One bedroom apartment / Kalwaryjska 34,174,221,Oct 22 - 27,869,1 double bed,4.8,10
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,Luxury Skawinska Jacuzzi Apartment,469,666,Oct 8 - 13,"2,344",1 bed,4.65,17
"Krakow, Poland",2023-10-02,Room in Stare Miasto,Air Conditioned! Special room in CENTER of Cracow.,130,152,Oct 12 - 17,647,1 bed,4.98,86
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Bedrouse crowoderska 1d,210,210,Oct 9 - 15,"1,256",1 bed,New,New
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,Cozy Studio near Vistula River,228,300,Oct 3 - 8,"1,138",1 double bed,4.67,12
"Krakow, Poland",2023-10-02,Apartment in Krakow,Studio in Debniki,168,168,Oct 15 - 20,839,1 bed,4.83,78
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,"Caffe Latte, City Center, WiFi",223,223,Oct 8 - 13,"1,115",2 beds,4.83,203
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto, Mid-Century Luxury Bohemian Suite * Old Town,242,242,Dec 10 - 15,"1,207",2 beds,4.73,231
"Krakow, Poland",2023-10-02,Room in Stare Miasto,"Very nice, tidy room in HEART of Cracow!",131,152,Oct 12 - 17,655,2 beds,4.9,109
"Krakow, Poland",2023-10-02,Apartment in Czyzyny,"Stylish apartment, Tauron Arena, park, home office",275,275,Oct 13 - 18,"1,373",1 sofa bed,4.98,88
"Krakow, Poland",2023-10-02,Room in Stare Miasto,Cracow City Center. So cool!,112,112,Dec 3 - 8,557,1 sofa bed,4.79,346
"Krakow, Poland",2023-10-02,Room in Krowodrza,Good room in red Krakow,66,103,Oct 8 - 13,329,1 sofa bed,4.25,12
"Krakow, Poland",2023-10-02,Apartment in Krakow,"Like the Price, love the Design.",177,177,Oct 8 - 13,885,2 beds,4.64,69
"Krakow, Poland",2023-10-02,Apartment in Bronowice,Modern&Restful - near Airport,252,252,Oct 10 - 15,"1,256",2 beds,4.93,46
"Krakow, Poland",2023-10-02,Room in Krakow,Private room. Excellent public transportation,144,144,Oct 2 - 7,716,2 beds,4.58,12
"Krakow, Poland",2023-10-02,Room in Krakow,Art&Chill Krakow,152,152,Oct 5 - 10,757,2 beds,5.0,16
"Krakow, Poland",2023-10-02,Room in Kazimierz,Capsule room in Centrum 2,109,109,Oct 8 - 13,543,2 beds,New,New
"Krakow, Poland",2023-10-02,Room in Grzegorzki,Single room near train station and Old Town.,135,135,Oct 10 - 15,675,2 beds,4.69,70
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Spacious Old Town Apartment,194,221,Oct 8 - 13,969,3 beds,4.4,20
"Krakow, Poland",2023-10-02,Apartment in Krakow,Cozy apartment (south Krakow) with private parking,165,165,Oct 8 - 13,822,2 beds,4.91,53
"Krakow, Poland",2023-10-02,Apartment in Lagiewniki,"Apartment with a nice view, quiet place",202,202,Oct 7 - 12,"1,009",2 beds,5.0,4
"Krakow, Poland",2023-10-02,Room in Grzegorzki,Single room with shared kitchen and bathroom,123,135,Oct 2 - 7,613,2 beds,4.53,93
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Iron Apartments - 23,173,234,Oct 14 - 19,865,1 sofa bed,4.9,10
"Krakow, Poland",2023-10-02,Room in Stare Miasto,"AC! Center  - Amazing room, balcony and great view",135,159,Oct 10 - 15,674,1 sofa bed,4.93,76
"Krakow, Poland",2023-10-02,Apartment in Grzegorzki,Chodkiewicza 10 (A)- cozy studio by Homeprime,201,271,Oct 8 - 13,"1,005",1 double bed,4.64,39
"Krakow, Poland",2023-10-02,Shared room in Stare Miasto,The Hostel,74,74,Oct 6 - 11,370,25 bunk beds,4.63,195
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,Explore the Main Square in Krakow from an Attic Apartment,248,306,Oct 3 - 8,"1,237",2 beds,4.77,122
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Aleja Slowackiego 11B by Homeprime,200,261,Oct 9 - 14,"1,000",2 beds,4.29,35
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Compact apartment,171,171,Oct 27 - Nov 1,851,1 bed,New,New
"Krakow, Poland",2023-10-02,Apartment in Stare Miasto,Central Studio in Historic Old Town,232,232,Dec 11 - 16,"1,159",1 double bed,4.7,266
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,"Anna, City Center, WiFi",216,216,Oct 9 - 14,"1,080",1 bed,4.88,66
"Krakow, Poland",2023-10-02,Room in Bronowice,A Scenic Apartment in Bronowice,141,141,Oct 3 - 8,704,1 bed,4.85,20
"Krakow, Poland",2023-10-02,Room in Stare Miasto,"Charming room, strict center, best location",131,152,Oct 15 - 20,651,1 bed,4.94,174
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,Vistula Boulevards Jacuzzi Apartment,300,385,Oct 8 - 13,"1,496",1 bed,4.52,60
"Krakow, Poland",2023-10-02,Apartment in Kazimierz,Parisian-Style Apt Krakow Center,197,197,Jan 6 - 11,985,1 bed,New,New
"Krakow, Poland",2023-10-02,Apartment in Krakow,June C studio w/small balcony,233,296,Oct 5 - 10,"1,163",1 bed,4.79,14
"Krakow, Poland",2023-10-02,Apartment in Krakow,Stylish apartment with air conditioning | Wawrzynca 19,256,256,Oct 8 - 13,"1,279",1 bed,New,New
"Krakow, Poland",2023-10-02,Apartment in Skawina,Cozy Apartment with Garden,184,184,Oct 16 - 21,919,2 beds,5.0,12
"Krakow, Poland",2023-10-02,Apartment in Krakow,Boutique Apartment with a Secret Balcony,241,241,Feb 2 - 7,"1,205",1 double bed,4.79,145
"Krakow, Poland",2023-10-02,Apartment in Krakow,Cozy apartment in Krakow,148,148,Oct 9 - 14,739,1 sofa bed,5.0,5
"Krakow, Poland",2023-10-02,Apartment in Krakow,Orli Apartment,207,207,Oct 8 - 13,"1,035",1 double bed,5.0,19
"Krakow, Poland",2023-10-02,Apartment in Krakow,"Fresh, comfortable, quiet Maria's place",152,152,Oct 2 - 7,756,3 beds,5.0,6
"Krakow, Poland",2023-10-02,Apartment in Krakow,Wonderful studio in the city center,154,154,Nov 22 - 27,768,2 beds,4.73,242
"Krakow, Poland",2023-10-02,Apartment in Krakow,Vintage-Inspired Boutique Apartment,285,285,Jan 14 - 19,"1,423",2 beds,4.85,131
