city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartament Ciesielska,212,212,Oct 5 - 10,"1,056",2 beds,4.92,13
"Lodz, Poland",2023-10-03,Guest suite in Lodz,DeLux 9 - apartment *** centrum,159,159,Oct 31 - Nov 5,795,1 double bed,4.6,53
"Lodz, Poland",2023-10-03,Apartment in Lodz,Book Apart Fabryczna Studio Standard,174,174,Oct 8 - 13,868,1 bed,4.78,36
"Lodz, Poland",2023-10-03,Apartment in Lodz,"COMFORTABLE,BRIGHT APARTMENT for up to 4-5 people",457,457,Oct 5 - 10,"2,282",2 beds,4.95,19
"Lodz, Poland",2023-10-03,Loft in Lodz,Home Factory Loft VI,272,272,Oct 15 - 20,"1,360",2 beds,4.83,23
"Lodz, Poland",2023-10-03,Apartment in Lodz,Modern apartment on Narutowicza 23 FV,163,203,Oct 15 - 20,812,2 beds,4.36,11
"Lodz, Poland",2023-10-03,Apartment in Lodz,Book Apart Fabryczna Studio Delux,223,223,Oct 4 - 9,"1,114",1 bed,4.8,41
"Lodz, Poland",2023-10-03,Apartment in Lodz,GoldAparts apartament Platinum,231,231,Nov 1 - 6,"1,155",1 double bed,New,New
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartment with a garden on centrum Lodz FV,213,266,Oct 3 - 8,"1,062",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-03,Apartment in Lodz,The magical balcony attic in the city centre .,164,164,Oct 29 - Nov 3,818,2 beds,4.8,163
"Lodz, Poland",2023-10-03,Apartment in Lodz,City Mood Apartments / Ilumino / Apartment B,303,303,Oct 8 - 13,"1,515",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-03,Apartment in Lodz,Hola Apartamenty Narutowicza,200,200,Oct 8 - 13,998,1 bed,New,New
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartament Lupoline 7,327,327,Oct 6 - 11,"1,635",1 bed,5.0,13
"Lodz, Poland",2023-10-03,Apartment in Lodz,Atmospheric Lucifer room in a private townhouse,316,406,Oct 3 - 8,"1,580",1 bed,4.88,25
"Lodz, Poland",2023-10-03,Apartment in Lodz,Modern apartment on Drewnowska Street FV,300,375,Oct 6 - 11,"1,499",2 beds,4.4,5
"Lodz, Poland",2023-10-03,Condo in Lodz,Elegant apartment,188,188,Oct 20 - 25,937,1 double bed,4.92,24
"Lodz, Poland",2023-10-03,Apartment in Lodz,"Apartment Lodz Gorna, 44 meters, 2 rooms.",221,247,Oct 7 - 14,"1,547",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartment at Drewnowska 49A FV,300,375,Oct 6 - 11,"1,499",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Lodz, Poland",2023-10-03,Apartment in Lodz,Grand Hotel LuxuryB&B -Piotrkowska St.Free Parking,298,424,Oct 6 - 11,"1,488",2 beds,4.45,96
"Lodz, Poland",2023-10-03,Apartment in Lodz,Stylish loft by Peter Marino:Milionowa,285,356,Oct 7 - 12,"1,422",2 beds,4.83,6
"Lodz, Poland",2023-10-03,Apartment in Lodz,Bright&Modern Studio Manufaktura&Orientarium Atlas,228,298,Oct 7 - 12,"1,137",1 bed,4.47,34
"Lodz, Poland",2023-10-03,Apartment in Lodz,"Komfortowy apartament, Manufaktura Orientarium ZOO",249,281,Oct 16 - 21,"1,244",2 beds,5.0,3
"Lodz, Poland",2023-10-03,Apartment in Lodz,Kniaziewicza Appartment,216,216,Oct 4 - 9,"1,080",1 double bed,4.64,25
"Lodz, Poland",2023-10-03,Apartment in Lodz,Budget Double Room - Struga 27a,176,176,Oct 5 - 10,879,1 double bed,New,New
"Lodz, Poland",2023-10-03,Condo in Lodz,Luxury Location-Bright&Parking,285,326,Oct 8 - 13,"1,421",3 beds,4.55,47
"Lodz, Poland",2023-10-03,Apartment in Lodz,White Walls apartment,247,247,Oct 9 - 14,"1,232",1 bed,5.0,3
"Lodz, Poland",2023-10-03,Apartment in Lodz,Krolewski Apartament,"1,571","1,771",Oct 7 - 12,"7,853",2 beds,4.81,26
"Lodz, Poland",2023-10-03,Apartment in Lodz,A quiet apartment: Sierpnia,167,208,Oct 5 - 10,831,2 beds,4.67,3
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartment Lodz Factory EC1,196,196,Oct 30 - Nov 4,980,2 beds,4.47,62
"Lodz, Poland",2023-10-03,Apartment in Lodz,Apartment Rubinstein,469,469,Oct 15 - 20,"2,341",1 double bed,5.0,10
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Old Town Apartment -Bosacka Str.,205,288,Oct 14 - 19,"1,021",2 beds,4.71,35
"Krakow, Poland",2023-10-03,Apartment in Lagiewniki,"Apartment with a nice view, quiet place",140,140,Oct 7 - 12,698,2 beds,5.0,4
"Krakow, Poland",2023-10-03,Apartment in Krakow,Apartment near airport,294,294,Oct 15 - 20,"1,467",2 beds,5.0,6
"Krakow, Poland",2023-10-03,Room in Krakow,Private room. Excellent public transportation,144,144,Oct 3 - 8,716,2 beds,4.58,12
"Krakow, Poland",2023-10-03,Apartment in Krakow,Studio in Debniki,166,166,Oct 15 - 20,827,1 bed,4.83,78
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Central Two Level Studio Aircon,234,279,Oct 6 - 11,"1,169",1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Luxury Skawinska Jacuzzi Apartment,469,666,Oct 8 - 13,"2,344",1 bed,4.65,17
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Bedrouse krowoderska 23b,212,212,Oct 6 - 11,"1,060",1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Pawia Apartments Modern,313,349,Oct 14 - 19,"1,563",2 beds,4.85,167
"Krakow, Poland",2023-10-03,Room in Krakow,Mido's Home (Privat Bathroom),101,101,Oct 8 - 13,505,2 beds,5.0,20
"Krakow, Poland",2023-10-03,Apartment in Czyzyny,"Stylish apartment, Tauron Arena, park, home office",275,275,Oct 13 - 18,"1,373",1 sofa bed,4.98,89
"Krakow, Poland",2023-10-03,Apartment in Krakow,Klina apartment,209,209,Oct 30 - Nov 4,"1,045",2 beds,New,New
"Krakow, Poland",2023-10-03,Room in Krowodrza,Good room in red Krakow,66,103,Oct 8 - 13,329,2 beds,4.25,12
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Cozy Studio near Vistula River,226,300,Oct 8 - 13,"1,127",1 double bed,4.67,12
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,"Anna, City Center, WiFi",214,214,Oct 9 - 14,"1,069",1 bed,4.88,66
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Cozy Apartment - Bosacka Street,200,249,Oct 13 - 18,996,1 bed,4.77,71
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto, Mid-Century Luxury Artisan Suite * Old Town,235,235,Nov 19 - 24,"1,175",2 beds,4.78,227
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Modern studio in the heart of Krakow,174,207,Oct 8 - 13,869,1 bed,4.83,35
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Fresh, comfortable, quiet Maria's place",140,140,Oct 3 - 8,698,3 beds,5.0,6
"Krakow, Poland",2023-10-03,Room in Krakow,Cracow City Center. So cool!,112,112,Dec 3 - 8,557,3 beds,4.79,346
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Apartament nad Wisla,  bezplatny parking",246,346,Oct 8 - 13,"1,228",1 double bed,4.86,386
"Krakow, Poland",2023-10-03,Apartment in Krakow,Old Town Apartments (m. 19),217,277,Nov 11 - 16,"1,083",2 beds,4.89,97
"Krakow, Poland",2023-10-03,Apartment in Krakow,Bright and modern studio in the heart of Krakow,193,218,Oct 10 - 15,962,1 bed,4.86,43
"Krakow, Poland",2023-10-03,Loft in Krakow,Krakow Penthouse,470,470,Nov 12 - 17,"2,347",1 king bed,4.99,94
"Krakow, Poland",2023-10-03,Apartment in Krakow,Compact apartment,171,171,Oct 27 - Nov 1,851,1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Krakow,An apartment in the heart of the city in a quiet neighborhood.,245,268,Oct 3 - 8,"1,221",2 beds,4.96,24
"Krakow, Poland",2023-10-03,Apartment in Krakow,Bosacka Street Apartment,176,262,Oct 15 - 20,878,1 bed,4.71,77
"Krakow, Poland",2023-10-03,Room in Krakow,Zosia's room in Lagiewniki (private bathroom),134,134,Oct 10 - 15,669,1 bed,4.95,91
"Krakow, Poland",2023-10-03,Condo in Krakow,Cozy apartment with balcony.,216,216,Oct 7 - 12,"1,080",1 bed,5.0,70
"Krakow, Poland",2023-10-03,Apartment in Krakow,Loft Apartment - Gertrudy 10,202,296,Oct 25 - 30,"1,008",2 beds,4.85,102
"Krakow, Poland",2023-10-03,Apartment in Krakow,Apartment Loft,360,403,Oct 8 - 13,"1,796",2 beds,4.93,14
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Charming studio 9 minutes  Main Square, Wawel",181,181,Oct 15 - 20,905,1 bed,4.81,16
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Caffe Latte, City Center, WiFi",237,237,Oct 15 - 20,"1,185",2 beds,4.83,203
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Central, great offer for 1 or 2 2nd",156,156,Nov 5 - 10,777,1 bed,4.54,266
"Krakow, Poland",2023-10-03,Room in Krakow,Air Conditioned! Original room in CENTER of Cracow,114,146,Oct 9 - 14,570,1 bed,4.94,77
"Krakow, Poland",2023-10-03,Apartment in Rudawa,Cosy studio flat in Rudawa,219,219,Oct 4 - 9,"1,091",1 bed,4.87,15
"Krakow, Poland",2023-10-03,Apartment in Krakow,Quiet space near downtown,140,140,Oct 4 - 9,698,3 beds,5.0,7
"Krakow, Poland",2023-10-03,Apartment in Krakow,Malila Premium Apartment Centre Starowislna 41,214,214,Oct 8 - 13,"1,068",1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Globetrotter, 2 bedroom by the Main Square",406,406,Oct 5 - 10,"2,030",3 beds,4.8,84
"Krakow, Poland",2023-10-03,Apartment in Krakow,Quiet spot in the city center,191,236,Oct 15 - 20,951,1 bed,4.91,32
"Krakow, Poland",2023-10-03,Apartment in Krakow,Studio with a secret balcony,207,207,Dec 13 - 18,"1,035",1 bed,4.76,239
"Krakow, Poland",2023-10-03,Apartment in Krakow,Old Town Apartment - Lubicz.,184,249,Nov 10 - 15,920,1 king bed,4.78,77
"Krakow, Poland",2023-10-03,Place to stay in Krakow,Old Town Apartments (no 32),179,179,Dec 21 - 26,893,1 bed,4.82,512
"Krakow, Poland",2023-10-03,Room in Krakow,A Scenic Apartment in Bronowice,127,127,Oct 9 - 14,634,1 bed,4.85,20
"Krakow, Poland",2023-10-03,Apartment in Krakow,Vistula Boulevards Jacuzzi Apartment,300,385,Oct 8 - 13,"1,496",1 bed,4.52,60
"Krakow, Poland",2023-10-03,Home in Mnikow,Cheerful house with free parking,266,266,Oct 15 - 20,"1,330",6 beds,4.78,9
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Like the Price, love the Design.",177,177,Oct 8 - 13,885,2 beds,4.64,69
"Krakow, Poland",2023-10-03,Apartment in Krakow,Aleja Slowackiego 11B by Homeprime,198,260,Oct 9 - 14,988,2 beds,4.29,35
"Krakow, Poland",2023-10-03,Apartment in Krakow,Cozy Apartment with Soul and Atmosphere,151,184,Oct 8 - 13,751,1 bed,4.9,110
"Krakow, Poland",2023-10-03,Apartment in Krakow,One bedroom apartment / Kalwaryjska 34,172,221,Oct 22 - 27,860,1 double bed,4.8,10
"Krakow, Poland",2023-10-03,Apartment in Krakow,Modern&Restful - near Airport,252,252,Oct 10 - 15,"1,256",2 beds,4.93,46
"Krakow, Poland",2023-10-03,Apartment in Krakow,Little Star studio,199,238,Oct 8 - 13,993,1 bed,4.65,20
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Apartment in a house with a garden, free parking.",203,203,Oct 5 - 10,"1,013",1 sofa bed,4.83,138
"Krakow, Poland",2023-10-03,Apartment in Krakow,"EUR@ Unique apartment, market, station, center 5 min",189,189,Oct 15 - 20,945,1 double bed,4.68,486
"Krakow, Poland",2023-10-03,Cottage in Dubie,"Cottage- Trout, for rent exclusive to the DUBIE",547,547,Oct 8 - 13,"2,735",3 beds,4.5,20
"Krakow, Poland",2023-10-03,Room in Krakow,Single room near train station and Old Town.,135,135,Oct 10 - 15,675,3 beds,4.69,71
"Krakow, Poland",2023-10-03,Apartment in Krakow,Orli Apartment,207,207,Oct 8 - 13,"1,035",1 double bed,5.0,20
"Krakow, Poland",2023-10-03,Apartment in Krakow,Steam Park Krakow City Center Studio,269,269,Oct 8 - 13,"1,344",1 sofa bed,4.9,42
"Krakow, Poland",2023-10-03,Apartment in Skawina,Cozy Apartment with Garden,184,184,Oct 16 - 21,919,2 beds,5.0,12
"Krakow, Poland",2023-10-03,Room in Krakow,Single room near Wawel Castle,118,118,Nov 7 - 12,587,2 beds,5.0,4
"Krakow, Poland",2023-10-03,Apartment in Krakow,Apartment - One street to Main Square!,200,200,Nov 14 - 19,998,1 sofa bed,4.6,568
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Posh Apartment in the City Centre, fresh air (F)",213,213,Oct 12 - 17,"1,065",1 queen bed,4.86,28
"Krakow, Poland",2023-10-03,Apartment in Krakow,Modern studio in the heart of Krakow,174,207,Oct 8 - 13,869,1 bed,4.84,38
"Krakow, Poland",2023-10-03,Apartment in Krakow,Apartment in New Huta Center,341,341,Oct 4 - 9,"1,702",2 beds,5.0,9
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Czysta street, very quiet flat.",180,180,Oct 8 - 13,899,2 beds,4.66,151
"Krakow, Poland",2023-10-03,Room in Krakow,Sunny room for 1-2,163,163,Oct 13 - 18,813,2 beds,4.81,74
"Krakow, Poland",2023-10-03,Apartment in Krakow,Apartment with balcony/ Dietla 109,236,336,Oct 17 - 22,"1,179",1 sofa bed,4.83,208
"Krakow, Poland",2023-10-03,Apartment in Krakow,Glass Wawel Apartment in Krakow,188,188,Oct 8 - 13,939,1 double bed,4.95,626
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Apartment in strict City Center, self check-in.",208,208,Oct 7 - 12,"1,038",1 double bed,4.48,208
"Krakow, Poland",2023-10-03,Room in Krakow,"AC! Center  - Amazing room, balcony and great view",130,159,Oct 10 - 15,647,1 double bed,4.92,78
"Krakow, Poland",2023-10-03,Apartment in Krakow,Separate double room with bathroom. Bronowice.,188,188,Oct 3 - 8,939,1 double bed,4.2,10
"Krakow, Poland",2023-10-03,Apartment in Krakow,May C studio w/balcony,235,261,Oct 9 - 14,"1,171",1 bed,4.84,25
"Krakow, Poland",2023-10-03,Room in Krakow,5 min to Market Square & Castle,134,167,Oct 7 - 12,667,1 bed,4.83,23
"Krakow, Poland",2023-10-03,Apartment in Krakow,Szeroka 33 (B) by Homeprime,204,272,Oct 8 - 13,"1,017",1 bed,4.7,23
"Krakow, Poland",2023-10-03,Apartment in Krakow,August Apartment - your place in Cracow,345,377,Oct 3 - 8,"1,724",1 double bed,4.87,141
"Krakow, Poland",2023-10-03,Apartment in Krakow,Krakowianka Apartment Next to Planty Park By Old Town,266,266,Jan 21 - 26,"1,326",1 bed,4.94,319
"Krakow, Poland",2023-10-03,Apartment in Krakow,Feel the old socialist style,172,172,Oct 30 - Nov 4,856,4 beds,4.74,237
"Krakow, Poland",2023-10-03,Room in Krakow,Single room with shared kitchen and bathroom,126,126,Oct 8 - 13,629,4 beds,4.53,93
"Krakow, Poland",2023-10-03,Apartment in Krakow,Ceglane Sufity II,265,362,Oct 8 - 13,"1,323",1 king bed,5.0,3
"Krakow, Poland",2023-10-03,Room in Krakow,Art&Chill Krakow,152,152,Oct 5 - 10,757,1 king bed,5.0,16
"Krakow, Poland",2023-10-03,Room in Krakow,Nice room in BEST localization in Cracow,127,147,Oct 14 - 19,631,1 king bed,4.96,193
"Krakow, Poland",2023-10-03,Apartment in Krakow,Modern Studio for Couples.,230,230,Oct 4 - 9,"1,150",1 bed,4.93,28
"Krakow, Poland",2023-10-03,Apartment in Krakow,54 Starowislna street / Studio apartment,213,247,Oct 27 - Nov 1,"1,061",2 beds,4.84,170
"Krakow, Poland",2023-10-03,Apartment in Krakow,HOUSEHOST Apartment: Lazarza Street,254,290,Oct 15 - 20,"1,268",2 beds,4.93,177
"Krakow, Poland",2023-10-03,Room in Krakow,Air Conditioned! Special room in CENTER of Cracow.,127,152,Oct 12 - 17,634,2 beds,4.97,89
"Krakow, Poland",2023-10-03,Apartment in Krakow, Mid-Century Luxury Bohemian Suite * Old Town,242,242,Dec 10 - 15,"1,207",2 beds,4.73,231
"Krakow, Poland",2023-10-03,Apartment in Krakow,Bedrouse krowoderska 23a,199,199,Oct 8 - 13,992,1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Krakow,"High End Apt in Krakow Old Town (AC,Netflix,Prime)",294,294,Oct 25 - 30,"1,467",1 queen bed,4.98,112
"Krakow, Poland",2023-10-03,Guest suite in Krakow,Apartment Argo 1,117,117,Nov 1 - 6,581,1 double bed,4.77,163
"Krakow, Poland",2023-10-03,Room in Michalowice,Family-run bed and breakfast 12 km from Krakow Market Square,140,223,Oct 8 - 13,698,1 double bed,5.0,43
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Shy but shining! Lovely, stylish & fully equipped.",230,276,Oct 7 - 12,"1,148",1 bed,4.9,63
"Krakow, Poland",2023-10-03,Apartment in Krakow,Cozy apartment,169,169,Oct 29 - Nov 3,844,1 sofa bed,5.0,3
"Krakow, Poland",2023-10-03,Apartment in Krakow,Loft Apartment - Gertrudy 10,182,182,Dec 19 - 24,907,2 beds,4.86,102
"Krakow, Poland",2023-10-03,Apartment in Krakow,Pure Vista Apartment,220,220,Oct 4 - 9,"1,097",2 beds,4.97,39
"Krakow, Poland",2023-10-03,Apartment in Krakow,Old Town Apartments - Krakowska Street,179,252,Nov 5 - 10,892,1 bed,4.73,63
"Krakow, Poland",2023-10-03,Apartment in Krakow,Iron Apartments - 23,173,235,Oct 14 - 19,865,1 sofa bed,4.9,10
"Krakow, Poland",2023-10-03,Apartment in Przybyslawice,Spacious apartment in quiet surroundings,306,352,Oct 3 - 8,"1,526",3 double beds,4.84,25
"Krakow, Poland",2023-10-03,Apartment in Krakow,Vermelo Boho Apartment,327,327,Nov 5 - 10,"1,635",1 bed,5.0,10
"Krakow, Poland",2023-10-03,Apartment in Krakow,Elegant City Center Apartment 7A,213,213,Oct 8 - 13,"1,062",1 bed,4.65,170
"Krakow, Poland",2023-10-03,Apartment in Krakow,Charming 7th Floor Flat,270,270,Oct 9 - 14,"1,350",1 bed,4.88,16
"Krakow, Poland",2023-10-03,Apartment in Krakow,Cozy apartment in Krakow,270,328,Oct 9 - 14,"1,350",2 beds,5.0,21
"Krakow, Poland",2023-10-03,Apartment in Krakow,Rejtana 10 / Podgorze Krakow (9),215,274,Oct 22 - 27,"1,074",3 beds,4.88,69
"Krakow, Poland",2023-10-03,Apartment in Krakow,"Studio Flat in Stylish Bulding, Free Parking, LIFT",266,359,Oct 22 - 27,"1,326",1 sofa bed,4.78,88
"Krakow, Poland",2023-10-03,Apartment in Krakow,Lovely Apartment Zyblikiewicza,233,272,Oct 11 - 16,"1,165",1 bed,5.0,4
"Krakow, Poland",2023-10-03,Condo in Krakow,Modern apartment close to airport/centre 54m2,310,310,Oct 8 - 13,"1,549",1 double bed,5.0,51
"Krakow, Poland",2023-10-03,Apartment in Krakow,Bedrouse krowoderska 19a,180,180,Oct 8 - 13,896,1 bed,New,New
"Krakow, Poland",2023-10-03,Room in Krakow,Air Conditioned! Center-Magic room with great view,128,154,Oct 12 - 17,637,1 bed,4.97,60
"Krakow, Poland",2023-10-03,Condo in Wieliczka,Quiet Apartment | Downtown Wielicki,282,282,Oct 4 - 9,"1,408",1 double bed,4.86,29
"Krakow, Poland",2023-10-03,Apartment in Krowodrza,Photo studio with Oriental look,167,167,Oct 13 - 18,833,1 king bed,4.79,80
"Krakow, Poland",2023-10-03,Apartment in Grzegorzki,Nowoczesny Apartament Dabska Arena / Parking,358,358,Oct 8 - 13,"1,789",4 beds,5.0,11
"Krakow, Poland",2023-10-03,Apartment in Podgorze,2AM - Quiet Apartment with Terrace,266,309,Oct 3 - 8,"1,326",2 beds,4.96,23
"Krakow, Poland",2023-10-03,Apartment in Krakow,Lovely apartment with great transport to the center,212,212,Oct 3 - 8,"1,056",1 double bed,4.93,15
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,City Space Apartments Krowoderska 45/2b,186,186,Nov 11 - 16,927,2 beds,4.61,244
"Krakow, Poland",2023-10-03,Apartment in Krowodrza,Jolie studio style loft,277,334,Oct 3 - 8,"1,385",2 beds,4.92,151
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Relaxing Apt. with private garden by MY KRAKOW,280,363,Oct 4 - 9,"1,398",2 beds,5.0,8
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,City Space  Apartments 1A,176,176,Oct 15 - 20,880,2 beds,4.66,100
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Cosy apartment. Heart of Krakow.,236,236,Oct 8 - 13,"1,180",1 queen bed,4.84,50
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,nice and comfortable apartment in Kazimierz,208,243,Oct 8 - 13,"1,038",2 beds,4.8,97
"Krakow, Poland",2023-10-03,Apartment in Krakow,Nice to welcome you to Krakow.,294,294,Oct 3 - 8,"1,467",2 beds,4.73,30
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Stylish apartment in the heart of Krakow,336,401,Oct 29 - Nov 3,"1,677",5 beds,4.74,19
"Krakow, Poland",2023-10-03,Apartment in Grzegorzki,Mogilska67a Apartment,185,224,Nov 12 - 17,921,1 double bed,4.92,154
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,"Amazing castle view,private terrace in Old Town 2",269,269,Nov 12 - 17,"1,341",1 bed,4.76,391
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto, C. Fresh Smart Studio With Entresol - Old Town ,256,256,Oct 17 - 22,"1,280",1 bed,4.74,46
"Krakow, Poland",2023-10-03,Room in Krowodrza,Quiet and peaceful room 20 minutes walk from Market Square,126,152,Oct 8 - 13,626,1 bed,4.77,43
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Explore the Main Square in Krakow from an Attic Apartment,272,323,Oct 8 - 13,"1,356",2 beds,4.77,122
"Krakow, Poland",2023-10-03,Room in Krakow,"Large, charming private room",126,126,Oct 8 - 13,628,2 beds,4.93,227
"Krakow, Poland",2023-10-03,Room in Krakow,"Large, charming private room",126,126,Oct 8 - 13,628,2 beds,4.93,227
"Krakow, Poland",2023-10-03,Loft in Nowa Huta,Big-85m loft apartment(living room and 2 bedrooms),220,240,Oct 9 - 14,"1,096",3 beds,4.78,60
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Krakow Old Town & Apartment Garden Station,307,307,Oct 23 - 28,"1,535",2 beds,4.94,84
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Magic Courtyard in the heart of Jewish District 2,217,260,Oct 22 - 27,"1,084",1 king bed,4.77,146
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,AQQ apartment,182,182,Oct 22 - 27,910,3 beds,4.8,221
"Krakow, Poland",2023-10-03,Apartment in Krakow,LUXURY BLUE CASCADE  studio DOWNTOWN balcony,302,302,Oct 3 - 8,"1,510",1 sofa bed,4.89,35
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Dluga 65/ 1-Bedroom Apartment,191,246,Oct 16 - 21,951,1 double bed,4.89,9
"Krakow, Poland",2023-10-03,Apartment in Krakow,Cozy modern Apartment SUNRISE studio 35m2 balkony,278,278,Oct 6 - 11,"1,390",1 king bed,4.68,22
"Krakow, Poland",2023-10-03,Room in Stare Miasto,"Charming room, strict center, best location",130,153,Oct 15 - 20,646,1 king bed,4.94,177
"Krakow, Poland",2023-10-03,Apartment in Grzegorzki,"Close to everywhere, cosy place",288,394,Nov 4 - 9,"1,438",3 beds,5.0,31
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Central Studio in Historic Old Town,232,232,Dec 11 - 16,"1,159",1 double bed,4.7,266
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Wislna 4 by Homeprime,228,324,Oct 3 - 8,"1,140",1 bed,4.35,43
"Krakow, Poland",2023-10-03,Apartment in Stare Miasto,Bedrouse crowoderska 1d,210,210,Oct 9 - 15,"1,256",1 bed,New,New
"Krakow, Poland",2023-10-03,Apartment in Kazimierz,Brand new studio apartment in Kazimierz district.,257,257,Oct 15 - 20,"1,285",2 beds,4.94,118
"Krakow, Poland",2023-10-03,Apartment in Podgorze,"Few, modern apartments, near Kazimierz",221,243,Oct 14 - 19,"1,103",2 single beds,4.93,76
